date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
2025-08-03,Haldia,1,Satisfactory,76,PM10
2025-08-03,Gorakhpur,1,Good,39,PM10
2025-08-03,Gandhinagar,2,Satisfactory,60,PM10
2025-08-03,Gaya,3,Good,46,"PM10, PM2.5"
2025-08-03,Gangtok,1,Good,49,O3
2025-08-03,Howrah,4,Satisfactory,66,PM10
2025-08-03,Firozabad,1,Good,41,PM10
2025-08-03,Durgapur,3,Satisfactory,79,PM10
2025-08-03,Dungarpur,1,Satisfactory,71,PM10
2025-08-03,Dindigul,1,Good,26,PM10
2025-08-03,Dhule,1,Satisfactory,73,PM10
2025-08-03,Dholpur,1,Poor,218,PM10
2025-08-03,Dhanbad,1,Moderate,153,CO
2025-08-03,Ghaziabad,4,Satisfactory,82,PM10
2025-08-03,Hubballi,1,Good,39,PM10
2025-08-03,Jaisalmer,1,Moderate,119,PM10
2025-08-03,Indore,5,Satisfactory,58,"PM10, PM2.5"
2025-08-03,Kohima,1,Satisfactory,66,SO2
2025-08-03,Khurja,1,Satisfactory,85,PM10
2025-08-03,Khanna,1,Good,31,PM10
2025-08-03,Katihar,1,Good,37,PM2.5
2025-08-03,Kashipur,1,Good,34,PM10
2025-08-03,Karur,1,Satisfactory,72,CO
2025-08-03,Karauli,1,Good,42,NO2
2025-08-03,Kanpur,3,Satisfactory,56,"CO, PM10"
2025-08-03,Kanchipuram,1,Good,45,PM10
2025-08-03,Kalyan,2,Satisfactory,60,PM10
2025-08-03,Kalaburagi,2,Satisfactory,52,PM10
2025-08-03,Jorapokhar,1,Satisfactory,54,PM10
2025-08-03,Jodhpur,5,Satisfactory,78,PM10
2025-08-03,Jhunjhunu,1,Satisfactory,92,PM10
2025-08-03,Jhansi,1,Satisfactory,86,PM10
2025-08-03,Jhalawar,1,Satisfactory,91,PM10
2025-08-03,Jalore,1,Satisfactory,97,PM10
2025-08-03,Jalna,1,Satisfactory,68,PM10
2025-08-03,Jalgaon,1,Satisfactory,58,PM10
2025-08-03,Jalandhar,1,Good,47,PM10
2025-08-03,Dewas,1,Satisfactory,88,PM10
2025-08-03,Jaipur,6,Moderate,120,PM10
2025-08-03,Jabalpur,4,Good,50,"NO2, O3, PM10"
2025-08-03,Hyderabad,11,Satisfactory,90,"PM10, PM2.5"
2025-08-03,Delhi,38,Satisfactory,79,PM10
2025-08-03,Damoh,1,Satisfactory,55,PM10
2025-08-03,Davanagere,1,Good,40,CO
2025-08-03,Bhilwara,1,Satisfactory,90,PM10
2025-08-03,Bhilai,3,Satisfactory,70,PM10
2025-08-03,Bharatpur,1,Good,37,CO
2025-08-03,Bhagalpur,2,Satisfactory,90,PM10
2025-08-03,Bettiah,1,Satisfactory,70,CO
2025-08-03,Bengaluru,8,Satisfactory,67,"O3, PM10"
2025-08-03,Belgaum,1,Good,28,SO2
2025-08-03,Belapur,1,Good,49,PM10
2025-08-03,Begusarai,1,Good,46,CO
2025-08-03,Barrackpore,1,Satisfactory,73,PM10
2025-08-03,Barmer,1,Satisfactory,91,PM10
2025-08-03,Baripada,1,Satisfactory,80,PM10
2025-08-03,Bareilly,1,Moderate,101,SO2
2025-08-03,Barbil,1,Satisfactory,73,PM10
2025-08-03,Baran,1,Satisfactory,80,PM10
2025-08-03,Banswara,1,Satisfactory,62,PM10
2025-08-03,Balasore,1,Satisfactory,64,PM10
2025-08-03,Bagalkot,1,Good,49,PM10
2025-08-03,Badlapur,1,Satisfactory,63,PM10
2025-08-03,Baddi,1,Satisfactory,69,PM10
2025-08-03,Aurangabad(Maharashtra),3,Good,44,"O3, PM10"
2025-08-03,Asansol,4,Good,44,"O3, PM10"
2025-08-03,Ariyalur,1,Satisfactory,51,PM10
2025-08-03,Bhiwadi,2,Satisfactory,84,PM10
2025-08-03,Bhiwandi,1,Satisfactory,68,PM10
2025-08-03,Bhopal,3,Satisfactory,80,PM10
2025-08-03,Bhubaneswar,2,Satisfactory,58,"CO, PM10"
2025-08-03,Dausa,1,Moderate,133,PM10
2025-08-03,Kolkata,5,Satisfactory,65,"NO2, PM10"
2025-08-03,Cuttack,1,Satisfactory,54,PM10
2025-08-03,Cuddalore,2,Good,30,"PM10, PM2.5"
2025-08-03,Coimbatore,2,Good,32,"PM10, PM2.5"
2025-08-03,Churu,1,Moderate,125,PM10
2025-08-03,Chittorgarh,1,Satisfactory,78,PM10
2025-08-03,Chittoor,1,Moderate,112,PM2.5
2025-08-03,Chikkaballapur,1,Good,34,PM10
2025-08-03,Chhapra,1,Moderate,169,PM2.5
2025-08-03,Chhal,1,Good,45,PM10
2025-08-03,Dehradun,1,Good,30,PM2.5
2025-08-03,Chennai,6,Satisfactory,82,PM10
2025-08-03,Chandrapur,2,Moderate,102,PM10
2025-08-03,Chandigarh,3,Satisfactory,60,"CO, O3, PM10"
2025-08-03,Chamarajanagar,1,Good,47,PM10
2025-08-03,Byasanagar,1,Satisfactory,70,PM10
2025-08-03,Buxar,1,Satisfactory,70,PM10
2025-08-03,Bundi,1,Moderate,109,PM10
2025-08-03,Bulandshahr,1,Satisfactory,88,PM10
2025-08-03,Brajrajnagar,1,Satisfactory,76,CO
2025-08-03,Boisar,1,Satisfactory,66,O3
2025-08-03,Bileipada,1,Moderate,102,PM2.5
2025-08-03,Bikaner,1,Moderate,105,PM10
2025-08-03,Chengalpattu,1,Good,44,PM10
2025-08-03,Araria,1,Satisfactory,58,CO
2025-08-03,Kollam,1,Good,44,PM10
2025-08-03,Kota,3,Satisfactory,92,PM10
2025-08-03,Tirumala,1,Good,48,PM10
2025-08-03,Tiruchirappalli,1,Satisfactory,75,CO
2025-08-03,Thrissur,1,Good,49,PM10
2025-08-03,Thiruvananthapuram,2,Good,50,"PM10, PM2.5"
2025-08-03,Thanjavur,1,Good,23,PM10
2025-08-03,Thane,2,Satisfactory,52,PM10
2025-08-03,Tensa,1,Satisfactory,59,PM10
2025-08-03,Talcher,1,Satisfactory,77,PM10
2025-08-03,Surat,1,Satisfactory,65,PM10
2025-08-03,Suakati,1,Moderate,141,O3
2025-08-03,Sri Ganganagar,1,Poor,206,PM2.5
2025-08-03,Solapur,2,Good,46,PM10
2025-08-03,Siwan,1,Good,47,CO
2025-08-03,Sivasagar,1,Good,31,PM10
2025-08-03,Sirohi,1,Satisfactory,76,PM10
2025-08-03,Singrauli,1,Satisfactory,74,PM2.5
2025-08-03,Siliguri,1,Good,33,CO
2025-08-03,Silchar,1,Satisfactory,61,PM10
2025-08-03,Sikar,1,Satisfactory,97,PM10
2025-08-03,Shivamogga,1,Satisfactory,51,PM10
2025-08-03,Shillong,1,Good,25,O3
2025-08-03,Sawai Madhopur,1,Satisfactory,68,PM10
2025-08-03,Sangli,1,Satisfactory,72,PM10
2025-08-03,Samastipur,1,Good,27,PM10
2025-08-03,Salem,1,Good,36,PM10
2025-08-03,Tirunelveli,1,Good,29,CO
2025-08-03,Saharsa,1,Satisfactory,73,PM10
2025-08-03,Tirupati,1,Good,45,PM10
2025-08-03,Tonk,1,Moderate,110,PM10
2025-08-03,Anantapur,1,Satisfactory,65,PM2.5
2025-08-03,Amritsar,1,Good,42,PM10
2025-08-03,Amravati,2,Satisfactory,86,PM10
2025-08-03,Amaravati,1,Satisfactory,64,PM10
2025-08-03,Alwar,1,Satisfactory,63,CO
2025-08-03,Akola,1,Satisfactory,53,PM10
2025-08-03,Ajmer,1,Satisfactory,99,PM10
2025-08-03,Aizawl,1,Good,24,PM10
2025-08-03,Ahmednagar,1,Good,40,PM10
2025-08-03,Ahmedabad,9,Satisfactory,54,PM10
2025-08-03,Agra,5,Good,48,PM10
2025-08-03,Yadgir,1,Good,43,PM10
2025-08-03,Vrindavan,1,Satisfactory,56,PM10
2025-08-03,Visakhapatnam,1,Moderate,133,PM10
2025-08-03,Virudhunagar,1,Good,42,PM10
2025-08-03,Virar,1,Good,47,PM10
2025-08-03,Vijayawada,3,Satisfactory,64,"PM10, PM2.5"
2025-08-03,Vijayapura,1,Good,47,PM10
2025-08-03,Vellore,1,Good,45,PM10
2025-08-03,Vatva,1,Satisfactory,63,PM10
2025-08-03,Varanasi,3,Good,35,SO2
2025-08-03,Vapi,1,Satisfactory,96,PM10
2025-08-03,Ulhasnagar,1,Satisfactory,76,PM10
2025-08-03,Udaipur,1,Satisfactory,75,PM10
2025-08-03,Tumidih,1,Satisfactory,65,PM10
2025-08-03,Tirupur,1,Good,33,PM10
2025-08-03,Korba,2,Satisfactory,72,"PM10, PM2.5"
2025-08-03,Sagar,2,Satisfactory,74,PM10
2025-08-03,Rourkela,1,Satisfactory,61,PM10
2025-08-03,Nanded,1,Satisfactory,85,PM10
2025-08-03,Nalbari,1,Satisfactory,51,PM2.5
2025-08-03,Nagpur,4,Satisfactory,68,PM10
2025-08-03,Nagaur,1,Moderate,112,PM10
2025-08-03,Nagapattinam,1,Good,35,O3
2025-08-03,Nagaon,1,Satisfactory,59,PM10
2025-08-03,Mysuru,1,Good,31,PM10
2025-08-03,Muzaffarpur,3,Good,34,"O3, PM2.5"
2025-08-03,Muzaffarnagar,1,Good,48,CO
2025-08-03,Munger,1,Good,40,CO
2025-08-03,Mumbai,24,Satisfactory,54,PM10
2025-08-03,Motihari,1,Satisfactory,77,PM2.5
2025-08-03,Moradabad,5,Satisfactory,70,PM10
2025-08-03,Mira-Bhayandar,1,Good,38,PM10
2025-08-03,Meerut,2,Satisfactory,69,PM10
2025-08-03,Mandideep,1,Satisfactory,77,PM10
2025-08-03,Mandi Gobindgarh,1,Good,50,CO
2025-08-03,Malegaon,1,Satisfactory,75,PM10
2025-08-03,Mahad,1,Good,40,SO2
2025-08-03,Madurai,1,Good,27,CO
2025-08-03,Madikeri,1,Good,32,PM10
2025-08-03,Ludhiana,1,Satisfactory,63,PM10
2025-08-03,Lucknow,6,Satisfactory,70,"CO, PM10"
2025-08-03,Latur,1,Good,40,PM10
2025-08-03,Kunjemura,1,Satisfactory,66,PM10
2025-08-03,Nandesari,1,Moderate,114,PM2.5
2025-08-03,Rupnagar,1,Satisfactory,76,PM10
2025-08-03,Nashik,3,Satisfactory,54,PM10
2025-08-03,Nayagarh,1,Satisfactory,52,PM10
2025-08-03,Rishikesh,1,Good,29,PM10
2025-08-03,Ratlam,1,Satisfactory,73,PM10
2025-08-03,Ramanathapuram,1,Good,35,PM10
2025-08-03,Ramanagara,1,Good,30,CO
2025-08-03,Rajsamand,1,Satisfactory,87,O3
2025-08-03,Rajgir,1,Satisfactory,89,CO
2025-08-03,Rajamahendravaram,1,Satisfactory,66,PM10
2025-08-03,Rairangpur,1,Satisfactory,94,PM10
2025-08-03,Raipur,4,Satisfactory,54,PM10
2025-08-03,Purnia,1,Good,40,PM10
2025-08-03,Pune,7,Satisfactory,57,"CO, PM10"
2025-08-03,Pudukottai,1,Good,24,PM10
2025-08-03,Puducherry,1,Good,33,PM10
2025-08-03,Prayagraj,3,Good,28,"PM10, SO2"
2025-08-03,Pratapgarh,1,Satisfactory,96,PM10
2025-08-03,Pithampur,1,Moderate,104,PM10
2025-08-03,Pimpri-Chinchwad,4,Satisfactory,69,"CO, PM10"
2025-08-03,Perundurai,1,Good,40,CO
2025-08-03,Patna,6,Satisfactory,53,CO
2025-08-03,Patiala,1,Good,34,PM10
2025-08-03,Panchgaon,1,Good,35,O3
2025-08-03,Palkalaiperur,1,Good,35,PM10
2025-08-03,Pali,1,Moderate,101,PM10
2025-08-03,Ooty,1,Good,50,PM10
2025-08-03,Noida,4,Satisfactory,68,PM10
2025-08-03,Navi Mumbai,5,Good,49,PM10
2025-08-03,Kolhapur,2,Good,38,PM10
2025-08-03,Katni,1,Satisfactory,79,PM10
2025-08-04,Howrah,5,Satisfactory,63,"PM10, PM2.5"
2025-08-04,Rupnagar,1,Satisfactory,82,PM10
2025-08-04,Sagar,2,Satisfactory,66,PM10
2025-08-04,Saharsa,1,Good,31,PM10
2025-08-04,Salem,1,Good,33,PM10
2025-08-04,Sangli,1,Satisfactory,77,PM10
2025-08-04,Sawai Madhopur,1,Satisfactory,59,PM10
2025-08-04,Shillong,1,Good,30,O3
2025-08-04,Shivamogga,1,Good,46,PM10
2025-08-04,Sikar,1,Satisfactory,84,PM10
2025-08-04,Silchar,1,Good,44,PM10
2025-08-04,Siliguri,1,Good,35,CO
2025-08-04,Singrauli,1,Good,43,PM10
2025-08-04,Sirohi,1,Satisfactory,68,PM10
2025-08-04,Sivasagar,1,Good,39,PM10
2025-08-04,Solapur,2,Satisfactory,56,PM10
2025-08-04,Sri Ganganagar,1,Poor,221,PM2.5
2025-08-04,Suakati,1,Moderate,107,O3
2025-08-04,Surat,1,Good,37,CO
2025-08-04,Talcher,1,Satisfactory,60,PM10
2025-08-04,Tensa,1,Satisfactory,53,PM10
2025-08-04,Thane,2,Satisfactory,56,PM10
2025-08-04,Thanjavur,1,Good,23,PM2.5
2025-08-04,Thiruvananthapuram,2,Good,36,PM10
2025-08-04,Rourkela,2,Satisfactory,52,"PM10, PM2.5"
2025-08-04,Rishikesh,1,Good,27,CO
2025-08-04,Ratlam,1,Satisfactory,70,PM10
2025-08-04,Ramanathapuram,1,Good,50,PM10
2025-08-04,Nashik,4,Satisfactory,66,PM10
2025-08-04,Navi Mumbai,6,Satisfactory,70,"CO, PM10"
2025-08-04,Nayagarh,1,Satisfactory,54,PM10
2025-08-04,Noida,4,Moderate,111,PM10
2025-08-04,Ooty,1,Good,37,PM10
2025-08-04,Pali,1,Satisfactory,66,PM10
2025-08-04,Palkalaiperur,1,Good,29,PM10
2025-08-04,Panchgaon,1,Satisfactory,69,O3
2025-08-04,Patiala,1,Good,47,PM10
2025-08-04,Patna,4,Satisfactory,58,"CO, NO2"
2025-08-04,Perundurai,1,Good,35,CO
2025-08-04,Thrissur,1,Good,50,PM10
2025-08-04,Pimpri-Chinchwad,4,Satisfactory,69,"CO, PM10"
2025-08-04,Pratapgarh,1,Satisfactory,79,PM10
2025-08-04,Prayagraj,3,Good,27,"PM10, PM2.5, SO2"
2025-08-04,Puducherry,1,Good,37,PM10
2025-08-04,Pudukottai,1,Good,32,PM10
2025-08-04,Pune,7,Satisfactory,61,"CO, PM10"
2025-08-04,Purnia,1,Good,26,O3
2025-08-04,Raipur,4,Satisfactory,53,PM10
2025-08-04,Rairangpur,1,Satisfactory,65,PM10
2025-08-04,Rajamahendravaram,1,Satisfactory,69,PM10
2025-08-04,Rajgir,1,Satisfactory,82,CO
2025-08-04,Rajsamand,1,Satisfactory,83,O3
2025-08-04,Pithampur,1,Satisfactory,87,PM10
2025-08-04,Tiruchirappalli,1,Satisfactory,83,CO
2025-08-04,Tirumala,1,Good,41,PM2.5
2025-08-04,Tirunelveli,1,Good,33,PM10
2025-08-04,Baran,1,Satisfactory,83,PM10
2025-08-04,Banswara,1,Satisfactory,70,PM10
2025-08-04,Balasore,1,Satisfactory,82,CO
2025-08-04,Bagalkot,1,Good,49,PM10
2025-08-04,Badlapur,1,Satisfactory,70,PM10
2025-08-04,Baddi,1,Moderate,101,PM10
2025-08-04,Aurangabad(Maharashtra),2,Good,46,PM10
2025-08-04,Aurangabad (Bihar),1,Satisfactory,95,PM10
2025-08-04,Asansol,4,Good,42,"CO, O3, PM10"
2025-08-04,Arrah,1,Good,45,PM10
2025-08-04,Ariyalur,1,Satisfactory,54,PM10
2025-08-04,Barbil,1,Satisfactory,71,PM10
2025-08-04,Araria,1,Satisfactory,68,CO
2025-08-04,Angul,1,Satisfactory,87,PM10
2025-08-04,Anantapur,1,Satisfactory,67,PM2.5
2025-08-04,Amritsar,1,Good,46,PM10
2025-08-04,Amravati,2,Satisfactory,85,PM10
2025-08-04,Amaravati,1,Good,46,PM10
2025-08-04,Alwar,1,Satisfactory,63,PM10
2025-08-04,Akola,1,Satisfactory,56,PM10
2025-08-04,Ajmer,1,Satisfactory,87,PM10
2025-08-04,Aizawl,1,Good,34,PM10
2025-08-04,Ahmednagar,1,Good,43,PM10
2025-08-04,Ahmedabad,9,Good,49,"CO, PM10"
2025-08-04,Ankleshwar,1,Satisfactory,96,PM10
2025-08-04,Nandesari,1,Moderate,115,PM10
2025-08-04,Bareilly,1,Satisfactory,63,CO
2025-08-04,Barmer,1,Satisfactory,87,PM10
2025-08-04,Tirupur,1,Good,31,PM10
2025-08-04,Tonk,1,Moderate,105,PM10
2025-08-04,Tumidih,1,Satisfactory,97,PM10
2025-08-04,Udaipur,1,Satisfactory,64,CO
2025-08-04,Ulhasnagar,1,Satisfactory,72,PM10
2025-08-04,Vapi,1,Satisfactory,88,PM10
2025-08-04,Varanasi,4,Good,32,"PM10, SO2"
2025-08-04,Vatva,1,Satisfactory,64,PM10
2025-08-04,Vellore,1,Good,40,PM10
2025-08-04,Vijayapura,1,Good,47,PM10
2025-08-04,Vijayawada,2,Satisfactory,64,"PM10, PM2.5"
2025-08-04,Baripada,1,Satisfactory,79,PM10
2025-08-04,Virudhunagar,1,Good,35,PM10
2025-08-04,Vrindavan,1,Satisfactory,67,PM10
2025-08-04,Yadgir,1,Satisfactory,94,PM10
2025-08-04,Bhiwadi,2,Moderate,130,"CO, PM10"
2025-08-04,Bhilwara,1,Satisfactory,66,PM10
2025-08-04,Bhilai,2,Satisfactory,60,PM10
2025-08-04,Bharatpur,1,Good,44,PM10
2025-08-04,Bhagalpur,2,Good,49,PM10
2025-08-04,Bettiah,1,Good,38,CO
2025-08-04,Bengaluru,6,Good,41,"O3, PM10, PM2.5"
2025-08-04,Belapur,1,Good,49,PM10
2025-08-04,Barrackpore,1,Satisfactory,51,PM10
2025-08-04,Visakhapatnam,1,Satisfactory,89,PM10
2025-08-04,Nanded,1,Satisfactory,87,PM10
2025-08-04,Nalbari,1,Good,44,PM2.5
2025-08-04,Nagpur,4,Satisfactory,73,PM10
2025-08-04,Dehradun,1,Good,21,O3
2025-08-04,Delhi,38,Moderate,116,PM10
2025-08-04,Dewas,1,Satisfactory,76,PM10
2025-08-04,Dhanbad,1,Satisfactory,79,NO2
2025-08-04,Dharwad,1,Satisfactory,52,PM10
2025-08-04,Dholpur,1,Moderate,127,PM2.5
2025-08-04,Dhule,1,Satisfactory,70,PM10
2025-08-04,Dindigul,1,Good,32,PM10
2025-08-04,Dungarpur,1,Satisfactory,76,PM10
2025-08-04,Durgapur,3,Satisfactory,80,PM10
2025-08-04,Gandhinagar,2,Satisfactory,57,PM10
2025-08-04,Davanagere,1,Good,40,PM10
2025-08-04,Gangtok,1,Satisfactory,59,O3
2025-08-04,Ghaziabad,3,Moderate,111,PM10
2025-08-04,Gorakhpur,1,Good,25,PM10
2025-08-04,Greater Noida,2,Moderate,120,PM10
2025-08-04,Gummidipoondi,1,Satisfactory,77,PM10
2025-08-04,Gurugram,1,Satisfactory,70,PM2.5
2025-08-04,Guwahati,2,Good,28,"PM2.5, SO2"
2025-08-04,Gwalior,3,Satisfactory,69,PM10
2025-08-04,Haldia,1,Satisfactory,57,PM10
2025-08-04,Hanumangarh,1,Satisfactory,80,PM10
2025-08-04,Hapur,1,Satisfactory,55,CO
2025-08-04,Haveri,1,Good,40,SO2
2025-08-04,Gaya,2,Satisfactory,66,"PM10, PM2.5"
2025-08-04,Hosur,1,Good,33,SO2
2025-08-04,Dausa,1,Moderate,149,PM10
2025-08-04,Cuttack,1,Satisfactory,66,PM10
2025-08-04,Bihar Sharif,1,Satisfactory,95,PM2.5
2025-08-04,Bikaner,1,Satisfactory,89,PM10
2025-08-04,Bilaspur,1,Good,47,PM10
2025-08-04,Bileipada,1,Satisfactory,68,PM10
2025-08-04,Boisar,1,Satisfactory,65,O3
2025-08-04,Brajrajnagar,1,Satisfactory,67,CO
2025-08-04,Bulandshahr,1,Satisfactory,55,PM10
2025-08-04,Bundi,1,Satisfactory,94,PM10
2025-08-04,Buxar,1,Satisfactory,70,PM10
2025-08-04,Byasanagar,1,Satisfactory,75,PM10
2025-08-04,Chamarajanagar,1,Good,41,PM10
2025-08-04,Damoh,1,Good,48,PM10
2025-08-04,Chandigarh,3,Satisfactory,61,"CO, O3, PM10"
2025-08-04,Chengalpattu,1,Good,37,PM10
2025-08-04,Chennai,7,Satisfactory,60,"CO, PM10"
2025-08-04,Chhal,1,Good,38,PM10
2025-08-04,Chhapra,1,Moderate,187,PM2.5
2025-08-04,Chikkaballapur,1,Good,34,PM10
2025-08-04,Chikkamagaluru,1,Good,39,PM10
2025-08-04,Chittoor,1,Satisfactory,73,PM2.5
2025-08-04,Chittorgarh,1,Good,44,PM2.5
2025-08-04,Churu,1,Moderate,119,PM10
2025-08-04,Coimbatore,2,Good,38,"PM10, PM2.5"
2025-08-04,Cuddalore,1,Good,28,PM2.5
2025-08-04,Chandrapur,2,Satisfactory,87,PM10
2025-08-04,Agra,4,Good,41,PM10
2025-08-04,Bhiwandi,1,Satisfactory,65,PM10
2025-08-04,Hyderabad,10,Satisfactory,74,"PM10, PM2.5"
2025-08-04,Koppal,1,Good,31,CO
2025-08-04,Korba,2,Satisfactory,82,"PM10, PM2.5"
2025-08-04,Kota,3,Satisfactory,76,PM10
2025-08-04,Kunjemura,1,Satisfactory,74,PM10
2025-08-04,Latur,1,Satisfactory,51,PM10
2025-08-04,Lucknow,6,Good,50,"CO, PM10"
2025-08-04,Ludhiana,1,Good,36,PM10
2025-08-04,Madikeri,1,Good,20,PM10
2025-08-04,Madurai,1,Good,27,CO
2025-08-04,Mahad,1,Good,40,CO
2025-08-04,Malegaon,1,Satisfactory,78,PM10
2025-08-04,Kolkata,5,Satisfactory,54,"NO2, PM10, PM2.5"
2025-08-04,Mandi Gobindgarh,1,Satisfactory,89,CO
2025-08-04,Meerut,1,Satisfactory,51,PM10
2025-08-04,Mira-Bhayandar,1,Good,46,PM10
2025-08-04,Moradabad,4,Good,49,"CO, O3"
2025-08-04,Motihari,1,Satisfactory,76,PM2.5
2025-08-04,Mumbai,24,Satisfactory,55,PM10
2025-08-04,Muzaffarnagar,1,Satisfactory,62,CO
2025-08-04,Muzaffarpur,2,Satisfactory,66,"O3, PM2.5"
2025-08-04,Mysuru,1,Good,37,PM10
2025-08-04,Nagaon,1,Satisfactory,58,PM10
2025-08-04,Nagapattinam,1,Good,31,PM10
2025-08-04,Nagaur,1,Satisfactory,97,PM10
2025-08-04,Mandideep,1,Satisfactory,61,PM10
2025-08-04,Hubballi,1,Good,39,PM10
2025-08-04,Kolhapur,2,Good,38,PM10
2025-08-04,Khurja,1,Satisfactory,73,PM10
2025-08-04,Indore,5,Satisfactory,52,"PM10, PM2.5"
2025-08-04,Jabalpur,3,Satisfactory,66,"CO, NO2, PM10"
2025-08-04,Jaipur,6,Moderate,107,PM10
2025-08-04,Jaisalmer,1,Satisfactory,95,PM10
2025-08-04,Jalandhar,1,Satisfactory,52,PM10
2025-08-04,Jalgaon,1,Satisfactory,55,PM10
2025-08-04,Jalore,1,Satisfactory,92,PM10
2025-08-04,Jhalawar,1,Satisfactory,61,NO2
2025-08-04,Jhansi,1,Satisfactory,55,PM10
2025-08-04,Jhunjhunu,1,Satisfactory,94,PM10
2025-08-04,Jodhpur,5,Satisfactory,66,PM10
2025-08-04,Kohima,1,Satisfactory,66,SO2
2025-08-04,Jorapokhar,1,Good,46,PM10
2025-08-04,Kalaburagi,2,Satisfactory,53,PM10
2025-08-04,Kalyan,2,Satisfactory,72,PM10
2025-08-04,Kanchipuram,1,Good,33,PM10
2025-08-04,Kannur,1,Satisfactory,61,PM10
2025-08-04,Kanpur,3,Good,44,"CO, PM10, SO2"
2025-08-04,Karauli,1,Good,44,NO2
2025-08-04,Karur,1,Satisfactory,73,CO
2025-08-04,Kashipur,1,Good,24,PM10
2025-08-04,Katni,1,Moderate,103,PM10
2025-08-04,Keonjhar,1,Satisfactory,94,PM10
2025-08-04,Khanna,1,Good,42,PM10
2025-08-04,Kadapa,1,Satisfactory,62,PM10
2025-08-04,Bhubaneswar,1,Satisfactory,62,CO
2025-08-04,Bhopal,2,Satisfactory,58,PM10
2025-08-05,Thanjavur,1,Good,28,PM10
2025-08-05,Latur,1,Good,42,PM10
2025-08-05,Kunjemura,1,Satisfactory,76,PM10
2025-08-05,Kota,3,Satisfactory,69,PM10
2025-08-05,Korba,1,Good,42,PM2.5
2025-08-05,Koppal,1,Good,32,CO
2025-08-05,Kollam,1,Good,38,PM10
2025-08-05,Kolkata,5,Satisfactory,59,"NO2, PM10"
2025-08-05,Kolhapur,2,Good,38,"PM10, PM2.5"
2025-08-05,Kohima,1,Satisfactory,66,SO2
2025-08-05,Khurja,1,Good,50,PM10
2025-08-05,Khanna,1,Satisfactory,57,PM10
2025-08-05,Keonjhar,1,Moderate,102,PM10
2025-08-05,Katni,1,Moderate,113,PM10
2025-08-05,Katihar,1,Satisfactory,82,CO
2025-08-05,Kashipur,1,Good,27,PM10
2025-08-05,Karwar,1,Good,19,SO2
2025-08-05,Karur,1,Satisfactory,73,CO
2025-08-05,Jalna,1,Good,44,NO2
2025-08-05,Jalore,1,Satisfactory,78,PM10
2025-08-05,Jhalawar,1,Satisfactory,64,NO2
2025-08-05,Jhansi,1,Satisfactory,73,PM10
2025-08-05,Jhunjhunu,1,Satisfactory,82,PM10
2025-08-05,Jodhpur,4,Satisfactory,56,"CO, PM10"
2025-08-05,Lucknow,6,Good,45,"CO, O3, SO2"
2025-08-05,Jorapokhar,1,Satisfactory,76,PM10
2025-08-05,Kalaburagi,2,Good,44,"CO, PM10"
2025-08-05,Kalyan,1,Moderate,161,PM10
2025-08-05,Kanchipuram,1,Satisfactory,70,PM10
2025-08-05,Kannur,1,Satisfactory,59,PM10
2025-08-05,Kanpur,3,Good,45,"CO, PM10"
2025-08-05,Karauli,1,Good,46,NO2
2025-08-05,Kadapa,1,Satisfactory,58,PM2.5
2025-08-05,Jalgaon,1,Satisfactory,56,PM10
2025-08-05,Ludhiana,1,Satisfactory,74,PM10
2025-08-05,Madurai,1,Good,40,PM10
2025-08-05,Ahmednagar,1,Satisfactory,56,PM10
2025-08-05,Ahmedabad,9,Satisfactory,51,"CO, PM10"
2025-08-05,Agra,5,Satisfactory,57,PM10
2025-08-05,Agartala,1,Good,26,SO2
2025-08-05,Patna,4,Satisfactory,59,CO
2025-08-05,Patiala,1,Good,38,PM10
2025-08-05,Panchgaon,1,Satisfactory,100,PM2.5
2025-08-05,Palkalaiperur,1,Good,29,PM10
2025-08-05,Pali,1,Satisfactory,67,CO
2025-08-05,Ooty,1,Good,39,PM10
2025-08-05,Noida,4,Moderate,106,PM10
2025-08-05,Nayagarh,1,Satisfactory,54,PM10
2025-08-05,Navi Mumbai,6,Satisfactory,58,PM10
2025-08-05,Nashik,4,Satisfactory,64,PM10
2025-08-05,Nanded,1,Satisfactory,83,PM10
2025-08-05,Naharlagun,1,Good,44,PM10
2025-08-05,Nagpur,4,Satisfactory,74,PM10
2025-08-05,Mahad,1,Good,31,SO2
2025-08-05,Mandi Gobindgarh,1,Good,44,CO
2025-08-05,Mandideep,1,Satisfactory,65,PM10
2025-08-05,Meerut,2,Satisfactory,60,PM10
2025-08-05,Mira-Bhayandar,1,Good,45,PM10
2025-08-05,Moradabad,4,Satisfactory,58,"CO, O3, PM2.5"
2025-08-05,Madikeri,1,Good,20,PM10
2025-08-05,Motihari,1,Satisfactory,68,PM2.5
2025-08-05,Thane,2,Satisfactory,56,PM10
2025-08-05,Muzaffarnagar,1,Satisfactory,66,PM2.5
2025-08-05,Muzaffarpur,3,Satisfactory,56,"O3, PM10, PM2.5"
2025-08-05,Mysuru,1,Good,37,PM10
2025-08-05,Nagaon,1,Satisfactory,57,PM10
2025-08-05,Nagaur,1,Satisfactory,89,PM10
2025-08-05,Mumbai,25,Satisfactory,56,PM10
2025-08-05,Aizawl,1,Good,20,PM10
2025-08-05,Jalandhar,1,Satisfactory,62,PM10
2025-08-05,Jaipur,6,Satisfactory,100,"PM10, PM2.5"
