date,city,no_stations,aqi_category,aqi,prominent_pollutant
2020-06-11,Kalaburagi,1,Good,23,SO2
2020-06-11,Mumbai,9,Good,35,"CO, PM10, SO2"
2020-06-11,Vapi,1,Good,31,SO2
2020-06-11,Yadgir,1,Good,22,SO2
2020-06-12,Aizawl,1,Good,17,SO2
2020-06-12,Mumbai,8,Good,38,"CO, PM10, SO2"
2020-06-12,Varanasi,1,Satisfactory,71,SO2
2020-06-13,Aizawl,1,Good,11,SO2
2020-06-14,Mumbai,8,Good,32,"CO, NO2, SO2"
2020-06-14,Varanasi,1,Satisfactory,57,SO2
2020-06-15,Aizawl,1,Good,11,SO2
2020-06-15,Chandrapur,2,Good,28,"O3, SO2"
2020-06-15,Singrauli,1,Satisfactory,55,SO2
2020-06-15,Varanasi,1,Satisfactory,61,SO2
2020-06-16,Aizawl,1,Good,11,SO2
2020-06-16,Chandrapur,2,Good,29,"O3, SO2"
2020-06-16,Karnal,1,Satisfactory,77,SO2
2020-06-16,Mumbai,7,Good,37,"CO, NO2, SO2"
2020-06-16,Varanasi,1,Satisfactory,55,SO2
2020-06-17,Mumbai,7,Good,36,"CO, NO2, SO2"
2020-06-18,Chandrapur,2,Good,27,"O3, SO2"
2020-06-18,Karnal,1,Satisfactory,85,SO2
2020-06-18,Mumbai,8,Good,35,"CO, NO2, SO2"
2020-06-19,Karnal,1,Satisfactory,87,SO2
2020-06-19,Mumbai,9,Good,42,"CO, PM10, SO2"
2020-06-20,Varanasi,1,Good,42,SO2
2020-06-21,Karnal,1,Satisfactory,94,SO2
2020-06-22,Karnal,1,Satisfactory,89,SO2
2020-06-22,Ramanagara,1,Good,31,SO2
2020-06-23,Karnal,1,Satisfactory,89,SO2
2020-06-23,Singrauli,1,Satisfactory,56,SO2
2020-06-23,Varanasi,1,Good,47,SO2
2020-06-24,Varanasi,1,Good,45,SO2
2020-06-25,Ramanagara,1,Good,31,SO2
2020-06-25,Varanasi,1,Good,42,SO2
2020-06-26,Varanasi,1,Good,50,SO2
2020-06-27,Mumbai,9,Good,50,"CO, PM10, SO2"
2020-06-27,Singrauli,1,Satisfactory,59,SO2
2020-06-27,Varanasi,1,Good,38,SO2
2020-06-28,Chandrapur,2,Good,24,"O3, SO2"
2020-06-28,Varanasi,1,Good,42,SO2
2020-06-29,Chandrapur,2,Good,36,"PM10, SO2"
2020-06-29,Mumbai,9,Good,36,"CO, PM10, SO2"
2020-06-29,Varanasi,1,Good,43,SO2
2020-06-30,Chandrapur,2,Good,42,"PM10, SO2"
2020-06-30,Mumbai,7,Good,33,"CO, NO2, SO2"
2020-06-30,Thane,1,Good,35,SO2
2020-07-01,Karnal,1,Satisfactory,75,SO2
2020-07-01,Mumbai,7,Good,31,"CO, PM10, SO2"
2020-07-01,Yadgir,1,Good,28,SO2
2020-07-02,Chandrapur,2,Good,28,"O3, SO2"
2020-07-02,Mumbai,8,Good,29,"CO, PM10, SO2"
2020-07-02,Yadgir,1,Good,27,SO2
2020-07-03,Mumbai,7,Good,34,"CO, PM10, SO2"
2020-07-04,Karnal,1,Satisfactory,80,SO2
2020-07-04,Mumbai,8,Good,28,"CO, PM10, SO2"
2020-07-05,Chandrapur,2,Good,22,"CO, SO2"
2020-07-05,Mumbai,7,Good,33,"CO, PM10, SO2"
2020-07-05,Singrauli,1,Satisfactory,57,SO2
2020-07-05,Varanasi,1,Satisfactory,51,SO2
2020-07-06,Mumbai,7,Satisfactory,56,"PM10, SO2"
2020-07-06,Varanasi,1,Good,48,SO2
2020-07-07,Agra,1,Satisfactory,53,SO2
2020-07-07,Jabalpur,1,Satisfactory,69,SO2
2020-07-07,Karnal,1,Satisfactory,74,SO2
2020-07-07,Mumbai,6,Good,38,"NO2, PM10, SO2"
2020-07-07,Varanasi,1,Good,37,SO2
2020-07-08,Mumbai,6,Good,38,"CO, PM10, SO2"
2020-07-08,Ramanagara,1,Good,29,SO2
2020-07-08,Singrauli,1,Satisfactory,80,SO2
2020-07-09,Mumbai,8,Good,45,"CO, PM10, SO2"
2020-07-09,Ramanagara,1,Good,28,SO2
2020-07-09,Singrauli,1,Good,45,SO2
2020-07-10,Mumbai,8,Good,48,"CO, PM10, SO2"
2020-07-10,Ramanagara,1,Good,26,SO2
2020-07-10,Singrauli,1,Good,38,SO2
2020-07-11,Mumbai,8,Good,45,"CO, PM10, SO2"
2020-07-11,Varanasi,1,Good,31,SO2
2020-07-12,Mumbai,8,Good,36,"CO, PM10, SO2"
2020-07-12,Navi Mumbai,1,Good,45,SO2
2020-07-13,Ankleshwar,1,Good,38,SO2
2020-07-13,Mumbai,7,Good,36,"CO, PM10, SO2"
2020-07-13,Ramanagara,1,Good,31,SO2
2020-07-13,Sonipat,1,Satisfactory,62,SO2
2020-07-13,Varanasi,1,Good,37,SO2
2020-07-14,Mumbai,8,Good,36,"PM10, PM2.5, SO2"
2020-07-14,Ramanagara,1,Good,29,SO2
2020-07-14,Varanasi,1,Good,38,SO2
2020-07-15,Chandrapur,2,Good,24,"CO, SO2"
2020-07-15,Guwahati,1,Good,20,SO2
2020-07-15,Mumbai,9,Good,31,"CO, NO2, SO2"
2020-07-15,Ramanagara,1,Good,31,SO2
2020-07-16,Chandrapur,2,Good,22,"CO, SO2"
2020-07-16,Mumbai,8,Good,33,"NO2, PM10, SO2"
2020-07-16,Ramanagara,1,Good,29,SO2
2020-07-17,Bhiwani,1,Satisfactory,70,SO2
2020-07-17,Mumbai,8,Good,34,"CO, NO2, SO2"
2020-07-17,Ramanagara,1,Good,27,SO2
2020-07-18,Bhiwani,1,Satisfactory,67,SO2
2020-07-18,Chandrapur,2,Good,26,"O3, SO2"
2020-07-18,Mumbai,8,Good,37,"CO, PM10, SO2"
2020-07-18,Ramanagara,1,Good,26,SO2
2020-07-19,Mumbai,8,Good,46,"CO, PM10, SO2"
2020-07-20,Chandrapur,1,Good,22,SO2
2020-07-20,Karnal,1,Satisfactory,96,SO2
2020-07-20,Mumbai,8,Good,47,"CO, PM10, SO2"
2020-07-20,Varanasi,1,Good,28,SO2
2020-07-21,Chandrapur,2,Good,24,"O3, SO2"
2020-07-21,Mumbai,7,Good,49,"CO, PM10, SO2"
2020-07-21,Varanasi,1,Good,32,SO2
2020-07-22,Mumbai,8,Satisfactory,54,"O3, PM10, SO2"
2020-07-23,Chandrapur,2,Good,20,"O3, SO2"
2020-07-23,Mumbai,7,Good,39,"NO2, PM10, SO2"
2020-07-24,Karnal,1,Satisfactory,54,SO2
2020-07-24,Mumbai,7,Good,50,"CO, O3, SO2"
2020-07-24,Ramanagara,1,Good,30,SO2
2020-07-25,Karnal,1,Satisfactory,100,SO2
2020-07-25,Mumbai,6,Good,44,"NO2, PM10, SO2"
2020-07-26,Karnal,1,Moderate,103,SO2
2020-07-26,Mumbai,7,Good,45,"PM10, PM2.5, SO2"
2020-07-27,Mumbai,7,Good,26,"CO, PM10, SO2"
2020-07-27,Ramanagara,1,Good,30,SO2
2020-07-28,Mumbai,6,Good,35,"CO, PM10, SO2"
2020-07-28,Patna,5,Good,47,"CO, PM10, SO2"
2020-07-28,Ramanagara,1,Good,30,SO2
2020-07-29,Karnal,1,Satisfactory,89,SO2
2020-07-29,Mumbai,7,Good,37,"CO, PM10, SO2"
2020-07-29,Patna,5,Good,36,"O3, PM10, SO2"
2020-07-29,Ramanagara,1,Good,30,SO2
2020-07-30,Karnal,1,Moderate,101,SO2
2020-07-30,Mumbai,6,Good,32,"CO, PM10, SO2"
2020-07-30,Ramanagara,1,Good,32,SO2
2020-07-31,Bhiwani,1,Satisfactory,75,SO2
2020-07-31,Kalaburagi,1,Good,16,SO2
2020-07-31,Karnal,1,Satisfactory,99,SO2
2020-07-31,Mumbai,7,Good,35,"CO, PM10, SO2"
2020-08-01,Karnal,1,Moderate,106,SO2
2020-08-01,Mumbai,7,Good,34,"CO, PM10, SO2"
2020-08-02,Mumbai,7,Good,27,"CO, PM10, SO2"
2020-08-03,Karnal,1,Satisfactory,66,SO2
2020-08-03,Mumbai,7,Good,26,"CO, PM10, SO2"
2020-08-04,Karnal,1,Satisfactory,71,SO2
2020-08-04,Mumbai,8,Good,25,"O3, PM10, SO2"
2020-08-04,Sonipat,1,Satisfactory,83,SO2
2020-08-05,Bhiwani,1,Satisfactory,77,SO2
2020-08-05,Karnal,1,Moderate,104,SO2
2020-08-05,Mumbai,8,Good,30,"CO, PM10, SO2"
2020-08-05,Shillong,1,Good,8,SO2
2020-08-06,Karnal,1,Satisfactory,100,SO2
2020-08-06,Mumbai,8,Good,36,"CO, O3, SO2"
2020-08-06,Singrauli,1,Good,43,SO2
2020-08-07,Karnal,1,Good,47,SO2
2020-08-07,Mumbai,9,Good,36,"CO, PM10, SO2"
2020-08-08,Mumbai,9,Good,49,"CO, PM10, SO2"
2020-08-09,Mumbai,10,Good,44,"CO, PM10, SO2"
2020-08-09,Singrauli,1,Good,45,SO2
2020-08-10,Kolkata,5,Good,33,"CO, PM10, SO2"
2020-08-10,Mumbai,10,Good,42,"CO, PM10, SO2"
2020-08-11,Mumbai,9,Good,41,"PM10, PM2.5, SO2"
2020-08-12,Mumbai,8,Good,38,"CO, PM10, SO2"
2020-08-13,Mumbai,6,Good,38,"PM10, SO2"
2020-08-13,Singrauli,1,Good,35,SO2
2020-08-14,Mumbai,8,Good,35,"PM10, SO2"
2020-08-14,Ratlam,1,Good,10,SO2
2020-08-15,Mumbai,7,Good,37,"PM10, SO2"
2020-08-16,Mumbai,8,Good,47,"PM10, SO2"
2020-08-16,Shillong,1,Good,7,SO2
2020-08-17,Mumbai,7,Good,43,"PM10, SO2"
2020-08-17,Shillong,1,Good,7,SO2
2020-08-17,Singrauli,1,Good,45,SO2
2020-08-18,Shillong,1,Good,8,SO2
2020-08-19,Mumbai,7,Good,33,"PM10, PM2.5, SO2"
2020-08-19,Ramanagara,1,Good,26,SO2
2020-08-19,Shillong,1,Good,8,SO2
2020-08-20,Jind,1,Good,38,SO2
2020-08-20,Mumbai,7,Good,41,"PM10, SO2"
2020-08-20,Shillong,1,Good,8,SO2
2020-08-21,Agra,1,Good,40,SO2
2020-08-21,Mumbai,9,Good,39,"CO, PM10, SO2"
2020-08-21,Ramanagara,1,Good,27,SO2
2020-08-22,Aizawl,1,Good,13,SO2
2020-08-22,Ramanagara,1,Good,27,SO2
2020-08-23,Aizawl,1,Good,14,SO2
2020-08-24,Noida,3,Good,47,"CO, SO2"
2020-08-25,Aizawl,1,Good,15,SO2
2020-08-25,Mumbai,9,Good,49,"CO, PM10, SO2"
2020-08-25,Noida,3,Good,47,"PM10, PM2.5, SO2"
2020-08-26,Aizawl,1,Good,15,SO2
2020-08-26,Mumbai,8,Good,36,"CO, NO2, SO2"
2020-08-27,Aizawl,1,Good,15,SO2
2020-08-28,Singrauli,1,Good,46,SO2
2020-08-29,Agra,1,Good,39,SO2
2020-08-30,Ramanagara,1,Good,28,SO2
2020-08-31,Ramanagara,1,Good,29,SO2
2020-09-02,Aizawl,1,Good,16,SO2
2020-09-02,Ramanagara,1,Good,28,SO2
2020-09-03,Pune,1,Satisfactory,60,SO2
2020-09-08,Aizawl,1,Good,18,SO2
2020-09-08,Ramanagara,1,Good,31,SO2
2020-09-09,Aizawl,1,Good,18,SO2
2020-09-09,Ramanagara,1,Good,31,SO2
2020-09-10,Aizawl,1,Good,19,SO2
2020-09-10,Ramanagara,1,Good,30,SO2
2020-09-11,Ramanagara,1,Good,31,SO2
2020-09-12,Ramanagara,1,Good,31,SO2
2020-09-12,Ratlam,1,Satisfactory,68,SO2
2020-09-13,Ramanagara,1,Good,30,SO2
2020-09-13,Ratlam,1,Satisfactory,70,SO2
2020-09-14,Ramanagara,1,Good,27,SO2
2020-09-15,Hyderabad,5,Good,34,"NO2, O3, SO2"
2020-09-15,Mumbai,8,Good,40,"CO, PM10, SO2"
2020-09-15,Ratlam,1,Satisfactory,66,SO2
2020-09-15,Sonipat,1,Satisfactory,63,SO2
2020-09-16,Mumbai,7,Good,39,"CO, PM10, SO2"
2020-09-16,Ramanagara,1,Good,24,SO2
2020-09-16,Ratlam,1,Satisfactory,66,SO2
2020-09-17,Aizawl,1,Good,20,SO2
2020-09-17,Mumbai,8,Good,40,"CO, PM10, SO2"
2020-09-17,Ratlam,1,Satisfactory,65,SO2
2020-09-18,Aizawl,1,Good,21,SO2
2020-09-18,Ramanagara,1,Good,23,SO2
2020-09-18,Ratlam,1,Satisfactory,68,SO2
2020-09-19,Aizawl,1,Good,21,SO2
2020-09-19,Ramanagara,1,Good,28,SO2
2020-09-19,Ratlam,1,Satisfactory,72,SO2
2020-09-20,Aizawl,1,Good,22,SO2
2020-09-20,Ramanagara,1,Good,28,SO2
2020-09-21,Aizawl,1,Good,22,SO2
2020-09-21,Ramanagara,1,Good,29,SO2
2020-09-21,Shillong,1,Good,12,SO2
2020-09-22,Ramanagara,1,Good,29,SO2
2020-09-22,Singrauli,1,Satisfactory,53,SO2
2020-09-23,Guwahati,1,Good,23,SO2
2020-09-23,Hyderabad,6,Good,34,"NO2, O3, SO2"
2020-09-24,Agra,1,Good,49,SO2
2020-09-24,Aizawl,1,Good,22,SO2
2020-09-25,Ratlam,1,Satisfactory,73,SO2
2020-09-26,Aizawl,1,Good,23,SO2
2020-09-26,Guwahati,1,Good,23,SO2
2020-09-26,Ratlam,1,Satisfactory,73,SO2
2020-09-27,Aizawl,1,Good,23,SO2
2020-09-27,Kolkata,6,Satisfactory,72,"O3, PM10, SO2"
2020-09-28,Aizawl,1,Good,23,SO2
2020-09-29,Aizawl,1,Good,23,SO2
2020-09-30,Aizawl,1,Good,24,SO2
2020-10-01,Aizawl,1,Good,24,SO2
2020-10-02,Aizawl,1,Good,24,SO2
2020-10-02,Ratlam,1,Satisfactory,77,SO2
2020-10-03,Chennai,4,Good,46,"PM10, PM2.5, SO2"
2020-10-04,Ramanagara,1,Good,29,SO2
2020-10-04,Ratlam,1,Satisfactory,81,SO2
2020-10-05,Ramanagara,1,Good,30,SO2
2020-10-05,Singrauli,1,Satisfactory,62,SO2
2020-10-15,Ramanagara,1,Good,32,SO2
2020-10-23,Guwahati,1,Good,24,SO2
2020-10-23,Ramanagara,1,Good,43,SO2
2020-10-24,Guwahati,1,Good,24,SO2
2020-10-24,Shillong,1,Good,9,SO2
2020-10-25,Guwahati,1,Good,24,SO2
2020-11-07,Ramanagara,1,Good,41,SO2
2020-11-10,Aizawl,1,Good,25,SO2
2020-11-16,Chennai,7,Good,40,"O3, PM2.5, SO2"
2020-11-16,Ramanagara,1,Good,34,SO2
2020-11-17,Ramanagara,1,Good,34,SO2
2020-11-18,Ramanagara,1,Good,34,SO2
2020-11-27,Panipat,1,Moderate,114,SO2
2020-12-04,Ramanagara,1,Good,33,SO2
2020-12-05,Ramanagara,1,Good,35,SO2
2020-12-08,Ramanagara,1,Good,24,SO2
2020-12-27,Aizawl,1,Good,12,SO2
2020-12-28,Aizawl,1,Good,11,SO2
2021-01-06,Jalandhar,1,Good,42,SO2
2021-01-07,Gadag,1,Good,28,SO2
2021-01-08,Gadag,1,Good,30,SO2
2021-01-08,Ramanagara,1,Good,32,SO2
2021-01-09,Gadag,1,Good,29,SO2
2021-01-19,Kolar,1,Good,49,SO2
2021-01-20,Kolar,1,Good,49,SO2
2021-01-21,Kolar,1,Good,47,SO2
2021-01-22,Kolar,1,Good,47,SO2
2021-01-31,Chandrapur,2,Satisfactory,70,"PM10, SO2"
2021-02-20,Chandigarh,1,Poor,227,SO2
2021-02-20,Kolar,1,Satisfactory,53,SO2
2021-02-20,Mysuru,1,Satisfactory,66,SO2
2021-02-20,Satna,1,Good,38,SO2
2021-02-21,Bengaluru,8,Good,47,"CO, PM10, SO2"
2021-02-21,Davanagere,1,Good,47,SO2
2021-02-21,Kolar,1,Good,45,SO2
2021-02-21,Rupnagar,1,Satisfactory,89,SO2
2021-02-21,Satna,1,Good,39,SO2
2021-02-22,Kolar,1,Good,47,SO2
2021-02-23,Gadag,1,Good,48,SO2
2021-02-23,Panipat,1,Satisfactory,89,SO2
2021-02-24,Panipat,1,Moderate,103,SO2
2021-02-27,Srinagar,1,Good,35,SO2
2021-03-09,Chennai,7,Satisfactory,76,"O3, PM2.5, SO2"
2021-03-10,Chennai,6,Good,50,"CO, O3, SO2"
2021-03-10,Kolar,1,Good,49,SO2
2021-03-12,Mandideep,1,Satisfactory,54,SO2
2021-03-13,Brajrajnagar,1,Satisfactory,100,SO2
2021-03-14,Brajrajnagar,1,Moderate,101,SO2
2021-03-15,Brajrajnagar,1,Satisfactory,94,SO2
2021-03-16,Chennai,8,Satisfactory,53,"PM10, PM2.5, SO2"
2021-03-24,Mangalore,1,Good,33,SO2
2021-03-28,Thrissur,1,Satisfactory,67,SO2
2021-03-31,Thrissur,1,Satisfactory,75,SO2
2021-04-01,Thrissur,1,Satisfactory,79,SO2
2021-04-02,Thrissur,1,Satisfactory,83,SO2
2021-04-03,Thrissur,1,Satisfactory,85,SO2
2021-04-07,Gadag,1,Satisfactory,83,SO2
2021-04-07,Thrissur,1,Satisfactory,99,SO2
2021-04-13,Gadag,1,Satisfactory,75,SO2
2021-04-13,Kolar,1,Satisfactory,56,SO2
2021-04-14,Gadag,1,Satisfactory,57,SO2
2021-04-16,Gadag,1,Satisfactory,61,SO2
2021-04-17,Gadag,1,Satisfactory,54,SO2
2021-04-18,Gadag,1,Satisfactory,60,SO2
2021-04-19,Gadag,1,Satisfactory,69,SO2
2021-04-20,Gadag,1,Satisfactory,75,SO2
2021-04-21,Gadag,1,Satisfactory,74,SO2
2021-04-24,Chennai,6,Good,42,"CO, PM10, SO2"
2021-04-24,Gadag,1,Satisfactory,87,SO2
2021-04-25,Chennai,6,Good,46,"CO, PM10, SO2"
2021-04-25,Gadag,1,Satisfactory,76,SO2
2021-04-27,Gadag,1,Satisfactory,84,SO2
2021-04-27,Thrissur,1,Satisfactory,61,SO2
2021-04-29,Gadag,1,Satisfactory,72,SO2
2021-04-29,Thrissur,1,Satisfactory,66,SO2
2021-04-30,Thrissur,1,Satisfactory,69,SO2
2021-05-01,Chennai,8,Satisfactory,64,"CO, PM10, SO2"
2021-05-01,Thrissur,1,Satisfactory,73,SO2
2021-05-02,Chennai,8,Good,48,"CO, O3, SO2"
2021-05-02,Thrissur,1,Satisfactory,77,SO2
2021-05-03,Thrissur,1,Satisfactory,80,SO2
2021-05-04,Amaravati,1,Good,22,SO2
2021-05-04,Chennai,8,Satisfactory,51,"O3, PM10, SO2"
2021-05-04,Thrissur,1,Satisfactory,83,SO2
2021-05-05,Chennai,7,Good,42,"CO, PM10, SO2"
2021-05-05,Gadag,1,Satisfactory,80,SO2
2021-05-05,Thrissur,1,Satisfactory,85,SO2
2021-05-06,Bengaluru,8,Satisfactory,61,"CO, PM10, SO2"
2021-05-06,Chennai,7,Good,43,"CO, PM10, SO2"
2021-05-06,Guwahati,2,Good,35,"O3, SO2"
2021-05-06,Thrissur,1,Satisfactory,70,SO2
2021-05-07,Amaravati,1,Good,19,SO2
2021-05-08,Amaravati,1,Good,21,SO2
2021-05-08,Chennai,8,Satisfactory,51,"CO, O3, SO2"
2021-05-08,Guwahati,2,Good,36,"PM10, SO2"
2021-05-08,Mandideep,1,Satisfactory,51,SO2
2021-05-08,Mumbai,14,Satisfactory,69,"PM10, PM2.5, SO2"
2021-05-09,Chennai,8,Satisfactory,56,"CO, O3, SO2"
2021-05-10,Amaravati,1,Good,17,SO2
2021-05-10,Chennai,7,Good,41,"CO, PM10, SO2"
2021-05-10,Mandideep,1,Good,34,SO2
2021-05-10,Mumbai,11,Satisfactory,68,"PM10, PM2.5, SO2"
2021-05-11,Mandideep,1,Satisfactory,64,SO2
2021-05-11,Mumbai,11,Satisfactory,67,"PM10, PM2.5, SO2"
2021-05-11,Naharlagun,1,Good,26,SO2
2021-05-12,Naharlagun,1,Good,27,SO2
2021-05-13,Guwahati,2,Good,40,"O3, SO2"
2021-05-13,Mumbai,16,Satisfactory,64,"PM10, SO2"
2021-05-13,Patna,5,Satisfactory,78,"NO2, O3, SO2"
2021-05-13,Shillong,1,Good,11,SO2
2021-05-14,Guwahati,2,Good,40,"PM2.5, SO2"
2021-05-14,Mandi Gobindgarh,1,Good,42,SO2
2021-05-14,Mangalore,1,Good,34,SO2
2021-05-14,Mumbai,15,Satisfactory,65,"PM10, SO2"
2021-05-14,Shillong,1,Good,10,SO2
2021-05-15,Guwahati,2,Good,49,"PM10, SO2"
2021-05-15,Mangalore,1,Good,34,SO2
2021-05-15,Mumbai,17,Satisfactory,85,"PM10, PM2.5, SO2"
2021-05-16,Amaravati,1,Good,17,SO2
2021-05-16,Guwahati,2,Good,46,"PM10, SO2"
2021-05-17,Madikeri,1,Good,31,SO2
2021-05-17,Mandideep,1,Good,37,SO2
2021-05-17,Mangalore,1,Good,33,SO2
2021-05-18,Guwahati,2,Good,44,"PM10, SO2"
2021-05-18,Mandideep,1,Good,45,SO2
2021-05-18,Mangalore,1,Good,33,SO2
2021-05-18,Patna,6,Moderate,115,"PM10, PM2.5, SO2"
2021-05-19,Guwahati,2,Good,40,"PM2.5, SO2"
2021-05-19,Mandideep,1,Satisfactory,61,SO2
2021-05-19,Naharlagun,1,Good,28,SO2
2021-05-19,Patna,5,Satisfactory,79,"O3, PM10, SO2"
2021-05-19,Singrauli,1,Satisfactory,70,SO2
2021-05-20,Mangalore,1,Good,34,SO2
2021-05-20,Panipat,1,Satisfactory,91,SO2
2021-05-21,Guwahati,1,Good,32,SO2
2021-05-21,Mangalore,1,Good,34,SO2
2021-05-21,Patna,5,Satisfactory,55,"O3, PM2.5, SO2"
2021-05-22,Guwahati,2,Good,44,"PM2.5, SO2"
2021-05-22,Madikeri,1,Good,33,SO2
2021-05-22,Mangalore,1,Good,34,SO2
2021-05-23,Patna,5,Satisfactory,90,"O3, PM10, SO2"
2021-05-24,Guwahati,2,Satisfactory,68,"PM10, SO2"
2021-05-25,Agartala,1,Good,22,SO2
2021-05-25,Guwahati,2,Satisfactory,54,"PM10, SO2"
2021-05-25,Kohima,1,Good,28,SO2
2021-05-26,Guwahati,2,Good,44,"PM10, SO2"
2021-05-26,Kohima,1,Good,29,SO2
2021-05-27,Chennai,5,Satisfactory,68,"PM10, SO2"
2021-05-27,Guwahati,1,Good,38,SO2
2021-05-27,Patna,5,Satisfactory,61,"PM10, PM2.5, SO2"
2021-05-28,Chennai,5,Satisfactory,65,"PM10, SO2"
2021-05-28,Gaya,1,Satisfactory,51,SO2
2021-05-28,Varanasi,1,Good,28,SO2
2021-05-29,Chennai,4,Satisfactory,67,"PM10, SO2"
2021-05-29,Guwahati,2,Satisfactory,65,"PM10, SO2"
2021-05-29,Madikeri,1,Good,29,SO2
2021-05-29,Varanasi,1,Good,27,SO2
2021-05-30,Chennai,4,Satisfactory,62,"PM10, SO2"
2021-05-30,Madikeri,1,Good,37,SO2
2021-05-31,Chennai,3,Satisfactory,60,"PM10, SO2"
2021-05-31,Guwahati,2,Satisfactory,56,"PM10, SO2"
2021-05-31,Madikeri,1,Good,42,SO2
2021-06-01,Chennai,4,Satisfactory,64,"CO, PM10, SO2"
2021-06-01,Guwahati,2,Good,42,SO2
2021-06-01,Madikeri,1,Good,35,SO2
2021-06-02,Chennai,4,Satisfactory,64,"CO, PM10, SO2"
2021-06-02,Gaya,1,Good,28,SO2
2021-06-02,Guwahati,2,Good,48,"PM10, SO2"
2021-06-02,Madikeri,1,Good,40,SO2
2021-06-02,Mumbai,15,Good,50,"CO, PM10, SO2"
2021-06-03,Madikeri,1,Good,42,SO2
2021-06-04,Mumbai,17,Good,46,"CO, PM10, SO2"
2021-06-05,Guwahati,2,Good,48,"PM10, SO2"
2021-06-06,Bidar,1,Good,29,SO2
2021-06-06,Guwahati,2,Good,42,SO2
2021-06-06,Mumbai,16,Good,49,"CO, PM10, SO2"
2021-06-07,Guwahati,2,Good,42,SO2
2021-06-07,Mumbai,14,Good,42,"CO, PM10, SO2"
2021-06-08,Guwahati,2,Good,42,SO2
2021-06-08,Mumbai,17,Good,49,"CO, O3, SO2"
2021-06-09,Davanagere,1,Good,23,SO2
2021-06-09,Guwahati,2,Good,44,"PM10, SO2"
2021-06-09,Mumbai,13,Good,39,"O3, PM10, SO2"
2021-06-10,Davanagere,1,Good,23,SO2
2021-06-10,Guwahati,2,Satisfactory,54,"PM10, SO2"
2021-06-10,Hubballi,1,Good,46,SO2
2021-06-10,Mumbai,14,Good,33,"CO, PM10, SO2"
2021-06-11,Agartala,1,Good,21,SO2
2021-06-11,Gaya,2,Satisfactory,64,"CO, SO2"
2021-06-11,Guwahati,2,Good,46,"PM10, SO2"
2021-06-11,Hubballi,1,Good,40,SO2
2021-06-11,Mumbai,16,Good,45,"CO, PM10, SO2"
2021-06-11,Thrissur,1,Good,49,SO2
2021-06-12,Agartala,1,Good,22,SO2
2021-06-12,Bidar,1,Good,24,SO2
2021-06-12,Davanagere,1,Good,23,SO2
2021-06-12,Guwahati,2,Good,42,SO2
2021-06-12,Hapur,1,Good,27,SO2
2021-06-12,Mumbai,17,Good,34,"CO, NO2, SO2"
2021-06-12,Navi Mumbai,3,Satisfactory,86,"NO2, PM10, SO2"
2021-06-12,Thrissur,1,Satisfactory,53,SO2
2021-06-13,Agartala,1,Good,22,SO2
2021-06-13,Aizawl,1,Good,10,SO2
2021-06-13,Bidar,1,Good,30,SO2
2021-06-13,Davanagere,1,Good,23,SO2
2021-06-13,Guwahati,2,Good,44,"PM10, SO2"
2021-06-13,Hapur,1,Good,23,SO2
2021-06-13,Kohima,1,Good,29,SO2
2021-06-13,Mumbai,17,Good,41,"CO, PM10, SO2"
2021-06-13,Thrissur,1,Satisfactory,57,SO2
2021-06-14,Davanagere,1,Good,23,SO2
2021-06-14,Gaya,2,Satisfactory,52,"CO, SO2"
2021-06-14,Guwahati,2,Good,44,SO2
2021-06-14,Hapur,1,Good,24,SO2
2021-06-14,Hyderabad,4,Good,32,"NO2, PM2.5, SO2"
2021-06-14,Lucknow,4,Satisfactory,51,"CO, SO2"
2021-06-14,Madikeri,1,Good,35,SO2
2021-06-14,Thrissur,1,Satisfactory,60,SO2
2021-06-15,Agartala,1,Good,22,SO2
2021-06-15,Aizawl,1,Good,11,SO2
2021-06-15,Bengaluru,9,Good,36,"NO2, PM10, SO2"
2021-06-15,Bidar,1,Good,26,SO2
2021-06-15,Guwahati,2,Good,44,SO2
2021-06-15,Naharlagun,1,Good,31,SO2
2021-06-15,Thrissur,1,Satisfactory,62,SO2
2021-06-16,Aizawl,1,Good,11,SO2
2021-06-16,Guwahati,2,Good,45,SO2
2021-06-16,Madikeri,1,Good,33,SO2
2021-06-16,Mumbai,18,Good,41,"CO, PM2.5, SO2"
2021-06-16,Naharlagun,1,Good,31,SO2
2021-06-16,Thrissur,1,Satisfactory,66,SO2
2021-06-17,Bidar,1,Good,25,SO2
2021-06-17,Guwahati,2,Good,44,SO2
2021-06-17,Kohima,1,Good,30,SO2
2021-06-17,Thrissur,1,Satisfactory,67,SO2
2021-06-18,Guwahati,2,Good,50,"PM10, SO2"
2021-06-18,Hapur,1,Good,25,SO2
2021-06-18,Kohima,1,Good,30,SO2
2021-06-18,Madikeri,1,Good,30,SO2
2021-06-18,Naharlagun,1,Good,31,SO2
2021-06-18,Thrissur,1,Satisfactory,70,SO2
2021-06-19,Gaya,2,Satisfactory,52,"CO, SO2"
2021-06-19,Guwahati,2,Good,44,SO2
2021-06-19,Hapur,1,Good,24,SO2
2021-06-19,Thrissur,1,Satisfactory,73,SO2
2021-06-19,Varanasi,1,Good,28,SO2
2021-06-20,Agartala,1,Good,21,SO2
2021-06-20,Aizawl,1,Good,9,SO2
2021-06-20,Gaya,2,Satisfactory,51,"CO, SO2"
2021-06-20,Guwahati,1,Good,34,SO2
